time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-0.45877582216329843,2.1634778934435728,17.56143562102244,0.1963765900517629,0.10622527096871082,0.0,-0.878561507249406,2.576752803541687,5.013304495734242,0.08882444489585514,0.05096672502673204,0.0,424.5649390330682,425.6285844604654,423.7313387812957,423.88439503864527
2.580000000000002,-0.5139472514794505,2.3224733756695053,17.86703784349232,0.2015349839224676,0.10965930778477162,0.0,-0.9607552649702444,2.7234267765177718,5.1723362287689465,0.07955959498959803,0.06748905502042596,0.0,487.03245095060885,488.2687063817528,487.60741177568246,486.92004086355536
2.640000000000002,-0.5737291988720122,2.4896371902139323,18.178578846246385,0.20666340698821184,0.11360635702574307,0.0,-1.032316545003296,2.84901642874972,5.211845290085087,0.09524483047870462,0.062137437135543566,0.0,453.51868112004735,453.09166132844393,452.3179709172148,453.58538514057506
2.700000000000002,-0.6379497629427703,2.6645465387735268,18.493052164526546,0.212081590043236,0.11726889684747199,0.0,-1.108676850866702,2.9816553854426093,5.269947361187343,0.07792891661559288,0.058757951048689645,0.0,460.5469151068129,460.2820021488357,460.5292514056777,459.1637331780482
2.760000000000002,-0.7063562131109125,2.8466646880807707,18.807114996836845,0.21659732075451466,0.12045854197187023,0.0,-1.1718295452645597,3.0892597182557937,5.198867335959651,0.06931347793121277,0.03857768716651942,0.0,419.42731369072754,417.6725880710842,419.94684560843996,419.20349430398215
2.820000000000002,-0.778815955947216,3.0356745425859137,19.118626505499225,0.22072608675900351,0.12269845226758935,0.0,-1.2436855352403073,3.2113085684660576,5.184616376854929,0.06779259645652208,0.0347165175428189,0.0,438.7155825341708,438.3954787488649,437.73493462268505,437.61198759044237
2.880000000000002,-0.8553174286439772,3.231510175860844,19.42681658363254,0.2249082375403173,0.12462880102422158,0.0,-1.3065596464331042,3.3168222621638717,5.08858160288462,0.07327035622192311,0.026526502767806902,0.0,410.9923470213606,410.26611867572143,410.58147104146565,411.07139806163707
2.940000000000002,-0.936078176860865,3.4345346377830626,19.732763055104567,0.2303821939220816,0.12710422729228732,0.0,-1.3856304301052897,3.4509493087185263,5.109170925859541,0.11359094295617453,0.060878752569000716,0.0,449.16902214918457,451.9476278266949,447.0912686635228,450.3712748884968
3.000000000000002,-1.0217710243982785,3.6459332098119694,20.040922906238485,0.23737651914893565,0.1309161269770378,0.0,-1.471099796487819,3.5961046335258215,5.162079866313971,0.12194723185429572,0.06836776302529919,0.0,461.9663711340083,462.55937564547247,459.5260921174682,460.1997666137298
3.0600000000000023,-1.1127141004475622,3.8662366281693963,20.35253148523244,0.2456690690949035,0.13514084359988576,0.0,-1.560672154930662,3.7478557065121585,5.224003255011478,0.15916356685155839,0.07421347061243375,0.0,465.1607628504631,465.6219332006177,464.1797165168506,467.10751412004385
3.1200000000000023,-1.2091438149538956,4.0958376431874175,20.66797394808224,0.25520404746261427,0.13975344333506978,0.0,-1.65401452288147,3.9061617371193926,5.28974672776399,0.1584178068326614,0.08172936772381993,0.0,469.0734049320326,469.6611320166069,467.9202901689829,467.88479599086577
3.1800000000000024,-1.3108948967871354,4.334428082658868,20.984728253705853,0.26437828143358555,0.14515188714744198,0.0,-1.738109478776369,4.047467455877547,5.2682052680726885,0.13862960535598273,0.10276587930551075,0.0,442.12823566151604,443.8650384112343,443.255632959007,441.6479707410732
3.2400000000000024,-1.4177584701389019,4.581566503096948,21.299916190320058,0.2725597659549308,0.15158101179981998,0.0,-1.8245231621290139,4.190977825854217,5.2375794067127295,0.1313827992590577,0.1147256584381553,0.0,440.8011973161792,441.7987301059562,440.722359674089,440.1401976487563
3.3000000000000025,-1.5304388266997833,4.838333006391266,21.616444443221962,0.2803500864077799,0.1580523887543066,0.0,-1.932048310980006,4.368298057021149,5.312213672295163,0.1265600015648491,0.08832344171069341,0.0,477.66489258214483,475.6558389226252,475.16394387733027,474.80824379581
3.3600000000000025,-1.6491261327320716,5.104868120024419,21.93394889052628,0.28748679552767076,0.16366553771812153,0.0,-2.0246355820970012,4.516608299820085,5.270834760715688,0.09590226998255715,0.10236145967427904,0.0,439.510905852135,440.6805336112077,442.726719123873,440.20873029958926
3.4200000000000026,-1.7734247063575979,5.380305900596098,22.24866643273135,0.29353109313192594,0.17010007735242727,0.0,-2.119159377409333,4.664912745289501,5.219398441949383,0.10897846617532099,0.11554756636971221,0.0,437.93323122768015,439.03910483239054,437.6079590529119,438.7041845919705
3.4800000000000026,-1.9034402865660802,5.664594863977662,22.55988372510176,0.2998129149428621,0.17679891708220286,0.0,-2.215240014277774,4.81168101835624,5.154189910446417,0.09436194667528991,0.1024182246450578,0.0,434.8562991654047,433.7660998299957,435.2644905450316,434.04895406261943
3.5400000000000027,-2.0395071262031914,5.958038018515316,22.8680742163191,0.30532633219960914,0.18402036712886627,0.0,-2.3208662345661346,4.969937209281822,5.118329759197212,0.08642596723857475,0.1426934094462665,0.0,443.6012094415464,446.9090838131588,445.3914959573932,444.74887925849595
3.6000000000000028,-2.1831915374114876,6.262866228101897,23.179886686119136,0.31016963441736234,0.19268050902549128,0.0,-2.469331164776047,5.190872476611871,5.273647879183486,0.0657638176509992,0.14742960947072653,0.0,506.2030402144589,506.56045979104783,507.40863248086254,505.92708193624674
3.660000000000003,-2.3343114019937823,6.578396871922491,23.49283387212895,0.31454092583300053,0.20172591040175902,0.0,-2.568698480476722,5.3269334947924705,5.157901574975874,0.08419826566785113,0.15668870080503955,0.0,422.5683501072212,423.3885509950163,421.20900903241494,422.8050112562332
